id,key,value,type
6772850,reviewed,no,tiger
6772850,zip_left,37029,tiger
6772850,name_base,Roy Brown,tiger
6772850,name_type,Rd,tiger
6772850,zip_right,37029,tiger
6773978,name,Masoleum Drive,regular
6773978,highway,residential,regular
6773978,cfcc,A41,tiger
6773978,county,"Dickson, TN",tiger
6773978,name_base,Masoleum,tiger
6773978,name_type,Dr,tiger
6775264,name,Fussell Spur Road,regular
6775264,highway,residential,regular
6775264,cfcc,A41,tiger
6775264,county,"Dickson, TN",tiger
6775264,reviewed,no,tiger
6775264,name_base,Fussell Spur,tiger
6775264,name_type,Rd,tiger
6776530,name,Bryan Avenue,regular
6776530,highway,residential,regular
6776530,cfcc,A41,tiger
6776530,county,"Dickson, TN",tiger
6776530,reviewed,no,tiger
6776530,name_base,Bryan,tiger
6776530,name_type,Ave,tiger
6777916,name,Mt Ol Ch Road,regular
6777916,highway,residential,regular
6777916,cfcc,A41,tiger
6777916,county,"Dickson, TN",tiger
6777916,reviewed,no,tiger
6777916,zip_left,37036,tiger
6777916,name_base,Mt Ol Ch,tiger
6777916,name_type,Rd,tiger
6779547,name,Woods Valley Road,regular
6779547,highway,residential,regular
6779547,cfcc,A41,tiger
6779547,county,"Dickson, TN",tiger
6779547,reviewed,no,tiger
6779547,name_base,Woods Valley,tiger
6779547,name_type,Rd,tiger
6780779,name,Indian Hills Road,regular
6780779,highway,residential,regular
6780779,cfcc,A41,tiger
6780779,county,"Dickson, TN",tiger
6780779,reviewed,no,tiger
6780779,zip_left,37187,tiger
6780779,name_base,Indian Hills,tiger
6780779,name_type,Rd,tiger
6780779,zip_right,37187,tiger
6782109,name,Old Stage Road,regular
6782109,highway,residential,regular
6782109,cfcc,A41,tiger
6782109,county,"Dickson, TN",tiger
6782109,reviewed,no,tiger
6782109,zip_left,37036,tiger
6782109,name_base,Old Stage,tiger
6782109,name_type,Rd,tiger
6782109,zip_right,37055,tiger
6783412,name,Plunders Creek Road,regular
6783412,highway,residential,regular
6783412,cfcc,A41,tiger
6783412,county,"Dickson, TN",tiger
6783412,reviewed,no,tiger
6783412,name_base,Plunders Creek,tiger
6783412,name_type,Rd,tiger
6784410,name,Hilltop Road,regular
6784410,highway,residential,regular
6784410,cfcc,A41,tiger
6784410,county,"Dickson, TN",tiger
6784410,reviewed,no,tiger
6784410,zip_left,37055,tiger
6784410,name_base,Hilltop,tiger
6784410,name_type,Rd,tiger
6784410,zip_right,37055,tiger
6785398,name,Tidwell Switch Road,regular
6785398,highway,residential,regular
6785398,cfcc,A41,tiger
6785398,county,"Dickson, TN",tiger
6785398,reviewed,no,tiger
6785398,zip_left,37055,tiger
6785398,name_base,Tidwell Switch,tiger
6785398,name_type,Rd,tiger
6785398,zip_right,37055,tiger
6799135,highway,residential,regular
6799135,cfcc,A41,tiger
6799135,tlid,26774037,tiger
6799135,county,"Hickman, TN",tiger
6799135,source,tiger_import_dch_v0.6_20070829,tiger
6799135,reviewed,no,tiger
6799135,separated,no,tiger
6799135,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6800330,access,private,regular
6800330,highway,service,regular
6800330,cfcc,A74,tiger
6800330,tlid,26782329,tiger
6800330,county,"Hickman, TN",tiger
6800330,source,tiger_import_dch_v0.6_20070829,tiger
6800330,reviewed,no,tiger
6800330,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6801641,highway,residential,regular
6801641,cfcc,A41,tiger
6801641,tlid,26778414,tiger
6801641,county,"Hickman, TN",tiger
6801641,source,tiger_import_dch_v0.6_20070829,tiger
6801641,reviewed,no,tiger
6801641,separated,no,tiger
6801641,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6802628,highway,service,regular
6802628,service,driveway,regular
6802628,cfcc,A41,tiger
6802628,county,"Hickman, TN",tiger
6802628,reviewed,no,tiger
6803904,access,private,regular
6803904,highway,service,regular
6803904,cfcc,A74,tiger
6803904,tlid,26783219,tiger
6803904,county,"Hickman, TN",tiger
6803904,source,tiger_import_dch_v0.6_20070829,tiger
6803904,reviewed,no,tiger
6803904,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6805021,highway,residential,regular
6805021,cfcc,A41,tiger
6805021,tlid,26779471,tiger
6805021,county,"Hickman, TN",tiger
6805021,source,tiger_import_dch_v0.6_20070829,tiger
6805021,reviewed,no,tiger
6805021,separated,no,tiger
6805021,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6805990,cfcc,C30,tiger
6805990,tlid,26779522,tiger
6805990,county,"Hickman, TN",tiger
6805990,source,tiger_import_dch_v0.6_20070829,tiger
6805990,reviewed,no,tiger
6805990,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6806782,access,private,regular
6806782,highway,service,regular
6806782,cfcc,A74,tiger
6806782,tlid,26776747,tiger
6806782,county,"Hickman, TN",tiger
6806782,source,tiger_import_dch_v0.6_20070829,tiger
6806782,reviewed,no,tiger
6806782,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6807594,highway,residential,regular
6807594,lanes,2,regular
6807594,name,North Oak Drive,regular
6807594,cfcc,A41,tiger
6807594,county,"Hickman, TN",tiger
6807594,name_base,Oak,tiger
6807594,name_direction_prefix,N,tiger
6807594,name_type,Dr,tiger
6807594,reviewed,no,tiger
6807594,zip_left,37033,tiger
6807594,zip_right,37033,tiger
6808692,name,Hawk Court,regular
6808692,highway,residential,regular
6808692,cfcc,A41,tiger
6808692,county,"Hickman, TN",tiger
6808692,reviewed,no,tiger
6808692,zip_left,37137,tiger
6808692,name_base,Hawk,tiger
6808692,name_type,Ct,tiger
6809414,access,private,regular
6809414,highway,service,regular
6809414,cfcc,A74,tiger
6809414,county,"Houston, TN",tiger
6809414,reviewed,no,tiger
6810118,highway,residential,regular
6810118,name,James Lee Drive,regular
6810118,cfcc,A41,tiger
6810118,county,"Hickman, TN",tiger
6810118,name_base,James Lee,tiger
6810118,name_type,Dr,tiger
6810118,reviewed,no,tiger
6810118,zip_left,37025,tiger
6810707,highway,residential,regular
6810707,cfcc,A41,tiger
6810707,tlid,19762415:19762460,tiger
6810707,county,"Houston, TN",tiger
6810707,source,tiger_import_dch_v0.6_20070829,tiger
6810707,reviewed,no,tiger
6810707,separated,no,tiger
6810707,upload_uuid,bulk_upload.pl-508b2749-a825-4c13-9478-88266f8a9377,tiger
6811465,highway,residential,regular
6811465,cfcc,A41,tiger
6811465,tlid,19761381,tiger
6811465,county,"Houston, TN",tiger
6811465,source,tiger_import_dch_v0.6_20070829,tiger
6811465,reviewed,no,tiger
6811465,separated,no,tiger
6811465,upload_uuid,bulk_upload.pl-508b2749-a825-4c13-9478-88266f8a9377,tiger
6812196,highway,residential,regular
6812196,cfcc,A41,tiger
6812196,tlid,19762552,tiger
6812196,county,"Houston, TN",tiger
6812196,source,tiger_import_dch_v0.6_20070829,tiger
6812196,reviewed,no,tiger
6812196,separated,no,tiger
6812196,upload_uuid,bulk_upload.pl-508b2749-a825-4c13-9478-88266f8a9377,tiger
6812927,name,Wooten Lane,regular
6812927,highway,residential,regular
6812927,cfcc,A41,tiger
6812927,county,"Houston, TN",tiger
6812927,reviewed,no,tiger
6812927,name_base,Wooten,tiger
6812927,name_type,Ln,tiger
6813762,highway,secondary,regular
6813762,ref,SR 46,regular
6813762,cfcc,A31,tiger
6813762,county,"Houston, TN",tiger
6813762,name_base,Highway 46,tiger
6813762,name_base_1,County Highway 1787,tiger
6813762,reviewed,no,tiger
6814591,name,Larry Odom Lane,regular
6814591,highway,residential,regular
6814591,cfcc,A41,tiger
6814591,county,"Houston, TN",tiger
6814591,reviewed,no,tiger
6814591,name_base,Larry Odom,tiger
6814591,name_type,Ln,tiger
6815603,highway,residential,regular
6815603,name,Hall Drive,regular
6815603,cfcc,A41,tiger
6815603,county,"Hickman, TN",tiger
6815603,name_base,Hall,tiger
6815603,name_type,Dr,tiger
6815603,reviewed,no,tiger
6815603,zip_left,37033,tiger
6815603,zip_right,37033,tiger
6816485,name,Ridge Top Drive,regular
6816485,highway,residential,regular
6816485,cfcc,A41,tiger
6816485,county,"Houston, TN",tiger
6816485,reviewed,no,tiger
6816485,zip_left,37061,tiger
6816485,name_base,Ridge Top,tiger
6816485,name_type,Dr,tiger
6817499,name,Garland Lane,regular
6817499,highway,residential,regular
6817499,cfcc,A41,tiger
6817499,county,"Houston, TN",tiger
6817499,reviewed,no,tiger
6817499,zip_left,37181,tiger
6817499,name_base,Garland,tiger
6817499,name_type,Ln,tiger
6818172,highway,residential,regular
6818172,name,Parish Drive,regular
6818172,cfcc,A41,tiger
6818172,county,"Hickman, TN",tiger
6818172,name_base,Parish,tiger
6818172,name_type,Dr,tiger
6818172,reviewed,no,tiger
6818172,zip_left,37137,tiger
6818172,zip_right,37137,tiger
6818982,name,J D Burlison Jr,regular
6818982,highway,residential,regular
6818982,cfcc,A41,tiger
6818982,tlid,26782401,tiger
6818982,county,"Hickman, TN",tiger
6818982,source,tiger_import_dch_v0.6_20070829,tiger
6818982,reviewed,no,tiger
6818982,name_base,J D Burlison Jr,tiger
6818982,separated,no,tiger
6818982,upload_uuid,bulk_upload.pl-9cb77228-4803-426d-9054-79c2a954ca3a,tiger
6819788,highway,residential,regular
6819788,name,Country Club Drive,regular
6819788,cfcc,A41,tiger
6819788,county,"Hickman, TN",tiger
6819788,name_base,Country Club,tiger
6819788,name_type,Dr,tiger
6819788,reviewed,no,tiger
6819788,zip_left,37033,tiger
6819788,zip_right,37033,tiger
6820619,name,Old Hadley School Road,regular
6820619,highway,residential,regular
6820619,cfcc,A41,tiger
6820619,county,"Hickman, TN",tiger
6820619,reviewed,no,tiger
6820619,name_base,Old Hadley School,tiger
6820619,name_type,Rd,tiger
6821457,highway,residential,regular
6821457,cfcc,A41,tiger
6821457,tlid,19864103:19864285,tiger
6821457,county,"Humphreys, TN",tiger
6821457,source,tiger_import_dch_v0.6_20070829,tiger
6821457,reviewed,no,tiger
6821457,separated,no,tiger
6821457,upload_uuid,bulk_upload.pl-7ff47985-0bbe-44ac-8cd9-b2323965be19,tiger
6822284,highway,residential,regular
6822284,cfcc,A41,tiger
6822284,tlid,19870356,tiger
6822284,county,"Humphreys, TN",tiger
6822284,source,tiger_import_dch_v0.6_20070829,tiger
6822284,reviewed,no,tiger
6822284,separated,no,tiger
6822284,upload_uuid,bulk_upload.pl-7ff47985-0bbe-44ac-8cd9-b2323965be19,tiger
6823265,highway,residential,regular
6823265,name,Tottys Bend Loop,regular
6823265,cfcc,A41,tiger
6823265,county,"Hickman, TN",tiger
6823265,name_base,Tottys Bend,tiger
6823265,name_type,Loop,tiger
6823265,reviewed,no,tiger
6823265,zip_left,38454,tiger
6823265,zip_right,38454,tiger
6824092,highway,residential,regular
6824092,cfcc,A41,tiger
6824092,tlid,19870953:19870955,tiger
6824092,county,"Humphreys, TN",tiger
6824092,source,tiger_import_dch_v0.6_20070829,tiger
6824092,reviewed,no,tiger
6824092,separated,no,tiger
6824092,upload_uuid,bulk_upload.pl-7ff47985-0bbe-44ac-8cd9-b2323965be19,tiger
6825294,name,Highway 50 West,regular
6825294,name_1,Happy Hollow Lane,regular
6825294,highway,residential,regular
6825294,cfcc,A41,tiger
6825294,county,"Hickman, TN",tiger
6825294,reviewed,no,tiger
6825294,name_base,Highway 50,tiger
6825294,name_base_1,Happy Hollow,tiger
6825294,name_type_1,Ln,tiger
6825294,name_direction_suffix,W,tiger
6826055,highway,residential,regular
6826055,cfcc,A41,tiger
6826055,county,"Humphreys, TN",tiger
6826055,reviewed,no,tiger
6826945,highway,track,regular
6826945,cfcc,A51,tiger
6826945,tlid,19864404,tiger
6826945,county,"Humphreys, TN",tiger
6826945,source,tiger_import_dch_v0.6_20070829,tiger
6826945,reviewed,no,tiger
6826945,separated,no,tiger
6826945,upload_uuid,bulk_upload.pl-7ff47985-0bbe-44ac-8cd9-b2323965be19,tiger
6827858,name,Terrell Branch Road,regular
6827858,highway,residential,regular
6827858,cfcc,A41,tiger
6827858,county,"Hickman, TN",tiger
6827858,reviewed,no,tiger
6827858,zip_left,37033,tiger
6827858,name_base,Terrell Branch,tiger
6827858,name_type,Rd,tiger
6827858,zip_right,37033,tiger
6828415,name,Ar Drive,regular
6828415,highway,residential,regular
6828415,cfcc,A41,tiger
6828415,county,"Hickman, TN",tiger
6828415,reviewed,no,tiger
6828415,name_base,Ar,tiger
6828415,name_type,Dr,tiger
6830620,name,Will Long Lane,regular
6830620,name_1,Forrester Road,regular
6830620,highway,residential,regular
6830620,cfcc,A41,tiger
6830620,county,"Humphreys, TN",tiger
6830620,reviewed,no,tiger
6830620,zip_left,37101,tiger
6830620,name_base,Will Long,tiger
6830620,name_type,Ln,tiger
6830620,name_base_1,Forrester,tiger
6830620,name_type_1,Rd,tiger
6833049,highway,residential,regular
6833049,cfcc,A41,tiger
6833049,tlid,19912622:19913259,tiger
6833049,county,"Perry, TN",tiger
6833049,source,tiger_import_dch_v0.6_20070829,tiger
6833049,reviewed,no,tiger
6833049,separated,no,tiger
6833049,upload_uuid,bulk_upload.pl-a461363b-04bc-4369-a32f-6e6271c0c18a,tiger
6835603,name,Valley Road,regular
6835603,highway,residential,regular
6835603,cfcc,A41,tiger
6835603,county,"Humphreys, TN",tiger
6835603,reviewed,no,tiger
6835603,zip_left,37101,tiger
6835603,name_base,Valley,tiger
6835603,name_type,Rd,tiger
6835603,zip_right,37101,tiger
6838792,name,Hobbs Lane,regular
6838792,highway,residential,regular
6838792,cfcc,A41,tiger
6838792,county,"Humphreys, TN",tiger
6838792,reviewed,no,tiger
6838792,name_base,Hobbs,tiger
6838792,name_type,Ln,tiger
6841210,name,Hinson Drive,regular
6841210,highway,residential,regular
6841210,cfcc,A41,tiger
6841210,county,"Perry, TN",tiger
6841210,reviewed,no,tiger
6841210,name_base,Hinson,tiger
6841210,name_type,Dr,tiger
6844513,highway,residential,regular
6844513,cfcc,A41,tiger
6844513,tlid,19943504:19939846:19940561,tiger
6844513,county,"Stewart, TN",tiger
6844513,source,tiger_import_dch_v0.6_20070829,tiger
6844513,reviewed,no,tiger
6844513,separated,no,tiger
6844513,upload_uuid,bulk_upload.pl-8d7b496a-8645-4717-ab75-f61344a1f4b8,tiger
6847294,highway,residential,regular
6847294,cfcc,A41,tiger
6847294,tlid,19946620:19947856:19947737,tiger
6847294,county,"Stewart, TN",tiger
6847294,source,tiger_import_dch_v0.6_20070829,tiger
6847294,reviewed,no,tiger
6847294,separated,no,tiger
6847294,upload_uuid,bulk_upload.pl-8d7b496a-8645-4717-ab75-f61344a1f4b8,tiger
6849786,highway,residential,regular
6849786,cfcc,A41,tiger
6849786,county,"Stewart, TN",tiger
6849786,reviewed,no,tiger
6851982,access,private,regular
6851982,highway,service,regular
6851982,cfcc,A74,tiger
6851982,county,"Stewart, TN",tiger
6851982,reviewed,no,tiger
6856057,name,Bartee Road,regular
6856057,highway,residential,regular
6856057,cfcc,A41,tiger
6856057,county,"Stewart, TN",tiger
6856057,reviewed,no,tiger
6856057,zip_left,37079,tiger
6856057,name_base,Bartee,tiger
6856057,name_type,Rd,tiger
6856057,zip_right,37079,tiger
6863072,name,Dougherty Street,regular
6863072,highway,residential,regular
6863072,cfcc,A41,tiger
6863072,county,"Stewart, TN",tiger
6863072,reviewed,no,tiger
6863072,zip_left,37050,tiger
6863072,name_base,Dougherty,tiger
6863072,name_type,St,tiger
6863072,zip_right,37050,tiger
16079722,name,State Line Road,regular
16079722,highway,residential,regular
16079722,cfcc,A41,tiger
16079722,county,"Allen, KY",tiger
16079722,reviewed,no,tiger
16079722,name_base,State Line,tiger
16079722,name_type,Rd,tiger
16140988,name,Patton Road,regular
16140988,highway,residential,regular
16140988,cfcc,A41,tiger
16140988,county,"Christian, KY",tiger
16140988,reviewed,no,tiger
16140988,name_base,Patton,tiger
16140988,name_type,Rd,tiger
16145884,name,Perry Street,regular
16145884,highway,residential,regular
16145884,cfcc,A41,tiger
16145884,county,"Christian, KY",tiger
16145884,reviewed,no,tiger
16145884,name_base,Perry,tiger
16145884,name_type,St,tiger
16315149,ref,KY 87,regular
16315149,name,West Main Street,regular
16315149,highway,secondary,regular
16315149,cfcc,A31,tiger
16315149,county,"Monroe, KY",tiger
16315149,reviewed,no,tiger
16315149,zip_left,42140,tiger
16315149,name_base,Main,tiger
16315149,name_type,St,tiger
16315149,zip_right,42140,tiger
16315149,name_base_1,State Highway 87,tiger
16315149,name_direction_prefix,W,tiger
16362734,highway,residential,regular
16362734,cfcc,A41,tiger
16362734,tlid,40372700:40372701,tiger
16362734,county,"Todd, KY",tiger
16362734,source,tiger_import_dch_v0.6_20070813,tiger
16362734,reviewed,no,tiger
16362734,separated,no,tiger
16362734,upload_uuid,bulk_upload.pl-0551d8be-7cde-46aa-8e56-667d394e5ddb,tiger
16365330,highway,residential,regular
16365330,cfcc,A41,tiger
16365330,tlid,11934378,tiger
16365330,county,"Trigg, KY",tiger
16365330,source,tiger_import_dch_v0.6_20070813,tiger
16365330,reviewed,no,tiger
16365330,separated,no,tiger
16365330,upload_uuid,bulk_upload.pl-f6579125-cbfd-4e36-a98e-ce88c4676e0a,tiger
19381685,cfcc,C30,tiger
19381685,tlid,58857090,tiger
19381685,county,"Bedford, TN",tiger
19381685,source,tiger_import_dch_v0.6_20070829,tiger
19381685,reviewed,no,tiger
19381685,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19382061,highway,residential,regular
19382061,cfcc,A41,tiger
19382061,tlid,58852724,tiger
19382061,county,"Bedford, TN",tiger
19382061,source,tiger_import_dch_v0.6_20070829,tiger
19382061,reviewed,no,tiger
19382061,separated,no,tiger
19382061,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19382295,highway,residential,regular
19382295,cfcc,A41,tiger
19382295,tlid,58851217,tiger
19382295,county,"Bedford, TN",tiger
19382295,source,tiger_import_dch_v0.6_20070829,tiger
19382295,reviewed,no,tiger
19382295,separated,no,tiger
19382295,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19382576,access,private,regular
19382576,highway,service,regular
19382576,service,driveway,regular
19382886,highway,residential,regular
19382886,cfcc,A41,tiger
19382886,tlid,58855673,tiger
19382886,county,"Bedford, TN",tiger
19382886,source,tiger_import_dch_v0.6_20070829,tiger
19382886,reviewed,no,tiger
19382886,separated,no,tiger
19382886,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19383129,highway,residential,regular
19383129,cfcc,A41,tiger
19383129,tlid,58849091:58849238,tiger
19383129,county,"Bedford, TN",tiger
19383129,source,tiger_import_dch_v0.6_20070829,tiger
19383129,reviewed,no,tiger
19383129,separated,no,tiger
19383129,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19383506,cfcc,C30,tiger
19383506,tlid,58853741:58853742,tiger
19383506,county,"Bedford, TN",tiger
19383506,source,tiger_import_dch_v0.6_20070829,tiger
19383506,reviewed,no,tiger
19383506,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19383916,access,private,regular
19383916,highway,service,regular
19383916,cfcc,A74,tiger
19383916,tlid,58849686,tiger
19383916,county,"Bedford, TN",tiger
19383916,source,tiger_import_dch_v0.6_20070829,tiger
19383916,reviewed,no,tiger
19383916,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19384240,access,private,regular
19384240,highway,service,regular
19384240,cfcc,A74,tiger
19384240,tlid,58859534,tiger
19384240,county,"Bedford, TN",tiger
19384240,source,tiger_import_dch_v0.6_20070829,tiger
19384240,reviewed,no,tiger
19384240,upload_uuid,bulk_upload.pl-d337d1ae-c989-439c-b6fe-437b120e08bb,tiger
19384632,name,Locke Road,regular
19384632,highway,residential,regular
19384632,cfcc,A41,tiger
19384632,county,"Bedford, TN",tiger
19384632,reviewed,no,tiger
19384632,zip_left,37183,tiger
19384632,name_base,Locke,tiger
19384632,name_type,Rd,tiger
19384632,zip_right,37183,tiger
19384939,name,Rowesville Church Road,regular
19384939,highway,residential,regular
19384939,cfcc,A41,tiger
19384939,county,"Bedford, TN",tiger
19384939,reviewed,no,tiger
19384939,name_base,Rowesville Church,tiger
19384939,name_type,Rd,tiger
19385224,name,Pope Road,regular
19385224,highway,residential,regular
19385224,cfcc,A41,tiger
19385224,county,"Bedford, TN",tiger
19385224,reviewed,no,tiger
19385224,name_base,Pope,tiger
19385224,name_type,Rd,tiger
19385584,name,Holland Street,regular
19385584,highway,residential,regular
19385584,cfcc,A41,tiger
19385584,county,"Bedford, TN",tiger
19385584,reviewed,no,tiger
19385584,zip_left,37160,tiger
19385584,name_base,Holland,tiger
19385584,name_type,St,tiger
19385584,zip_right,37160,tiger
19385990,name,Tillman Street,regular
19385990,lanes,2,regular
19385990,highway,unclassified,regular
19385990,cfcc,A31,tiger
19385990,county,"Bedford, TN",tiger
19385990,reviewed,no,tiger
19385990,name_base,Tillman,tiger
19385990,name_type,St,tiger
19385990,name_base_1,State Highway 387,tiger
19386375,ref,SR 82,regular
19386375,name,Webb Highway,regular
19386375,highway,secondary,regular
19386375,cfcc,A31,tiger
19386375,county,"Bedford, TN",tiger
19386375,reviewed,no,tiger
19386375,zip_left,37020,tiger
19386375,name_base,Webb,tiger
19386375,name_type,Hwy,tiger
19386375,zip_right,37020,tiger
19386375,name_base_1,State Highway 82,tiger
19386375,name_direction_suffix_1,N,tiger
19386705,name,Anchor Mill Road,regular
19386705,highway,residential,regular
19386705,cfcc,A41,tiger
19386705,county,"Bedford, TN",tiger
19386705,reviewed,no,tiger
19386705,zip_left,37160,tiger
19386705,name_base,Anchor Mill,tiger
19386705,name_type,Rd,tiger
19386705,zip_right,37160,tiger
19387041,name,Smith Street,regular
19387041,highway,residential,regular
19387041,cfcc,A41,tiger
19387041,county,"Bedford, TN",tiger
19387041,reviewed,no,tiger
19387041,zip_left,37160,tiger
19387041,name_base,Smith,tiger
19387041,name_type,St,tiger
19387041,zip_right,37160,tiger
19387426,name,Beechwood Road,regular
19387426,highway,residential,regular
19387426,cfcc,A41,tiger
19387426,county,"Bedford, TN",tiger
19387426,reviewed,no,tiger
19387426,zip_left,37020,tiger
19387426,name_base,Beechwood,tiger
19387426,name_type,Rd,tiger
19387426,zip_right,37020,tiger
19387707,name,Dogwood Court,regular
19387707,highway,residential,regular
19387707,cfcc,A41,tiger
19387707,county,"Bedford, TN",tiger
19387707,reviewed,no,tiger
19387707,name_base,Dogwood,tiger
19387707,name_type,Ct,tiger
19412701,name,Lorance Road,regular
19412701,highway,residential,regular
19412701,cfcc,A41,tiger
19412701,county,"Cannon, TN",tiger
19412701,reviewed,no,tiger
19412701,zip_left,37190,tiger
19412701,name_base,Lorance,tiger
19412701,name_type,Rd,tiger
19412701,zip_right,37190,tiger
19413009,highway,residential,regular
19413009,cfcc,A41,tiger
19413009,tlid,87947769:87945301,tiger
19413009,county,"Cannon, TN",tiger
19413009,source,tiger_import_dch_v0.6_20070829,tiger
19413009,reviewed,no,tiger
19413009,separated,no,tiger
19413009,upload_uuid,bulk_upload.pl-dffe33b8-9b68-49e1-b204-0a5ad1f1b290,tiger
19413335,access,private,regular
19413335,highway,service,regular
19413335,cfcc,A74,tiger
19413335,tlid,87945054:87945055,tiger
19413335,county,"Cannon, TN",tiger
19413335,source,tiger_import_dch_v0.6_20070829,tiger
19413335,reviewed,no,tiger
19413335,upload_uuid,bulk_upload.pl-dffe33b8-9b68-49e1-b204-0a5ad1f1b290,tiger
19413670,name,Minton Ridge,regular
19413670,highway,residential,regular
19413670,cfcc,A41,tiger
19413670,tlid,87948596:87948597,tiger
19413670,county,"Cannon, TN",tiger
19413670,source,tiger_import_dch_v0.6_20070829,tiger
19413670,reviewed,no,tiger
19413670,zip_left,37190,tiger
19413670,name_base,Minton Ridge,tiger
19413670,separated,no,tiger
19413670,upload_uuid,bulk_upload.pl-dffe33b8-9b68-49e1-b204-0a5ad1f1b290,tiger
19414126,name,Hudson Lane,regular
19414126,highway,residential,regular
19414126,cfcc,A41,tiger
19414126,county,"Cannon, TN",tiger
19414126,reviewed,no,tiger
19414126,zip_left,37026,tiger
19414126,name_base,Hudson,tiger
19414126,name_type,Ln,tiger
19414126,zip_right,37026,tiger
19414502,name,Sinks-Miller Road,regular
19414502,highway,residential,regular
19414502,cfcc,A41,tiger
19414502,county,"Cannon, TN",tiger
19414502,reviewed,no,tiger
19414502,zip_left,37026,tiger
19414502,name_base,Sinks-Miller,tiger
19414502,name_type,Rd,tiger
19414502,zip_right,37026,tiger
19414934,name,Howard Youree Road,regular
19414934,highway,residential,regular
19414934,cfcc,A41,tiger
19414934,county,"Cannon, TN",tiger
19414934,reviewed,no,tiger
19414934,zip_left,37149,tiger
19414934,name_base,Howard Youree,tiger
19414934,name_type,Rd,tiger
19415366,name,Geedsville Road,regular
19415366,highway,residential,regular
19415366,cfcc,A41,tiger
19415366,county,"Cannon, TN",tiger
19415366,reviewed,no,tiger
19415366,zip_left,37026,tiger
19415366,name_base,Geedsville,tiger
19415366,name_type,Rd,tiger
19415366,zip_right,37026,tiger
19415741,name,Bernal Hollow Road,regular
19415741,highway,residential,regular
19415741,cfcc,A41,tiger
19415741,county,"Cannon, TN",tiger
19415741,reviewed,no,tiger
19415741,zip_left,37149,tiger
19415741,name_base,Bernal Hollow,tiger
19415741,name_type,Rd,tiger
19415741,zip_right,37149,tiger
19416170,highway,residential,regular
19416170,name,Maggies Lane,regular
19416170,cfcc,A41,tiger
19416170,county,"Cannon, TN",tiger
19416170,name_base,Maggies,tiger
19416170,name_type,Ln,tiger
19416170,reviewed,no,tiger
19416170,zip_left,37095,tiger
19416170,zip_right,37095,tiger
19419188,access,private,regular
19419188,highway,service,regular
19419188,cfcc,A74,tiger
19419188,tlid,72881236,tiger
19419188,county,"Cheatham, TN",tiger
19419188,source,tiger_import_dch_v0.6_20070829,tiger
19419188,reviewed,no,tiger
19419188,upload_uuid,bulk_upload.pl-fbec26ef-11f8-416d-a60f-17439e6a79ea,tiger
19419650,highway,service,regular
19419650,cfcc,A41,tiger
19419650,county,"Cheatham, TN",tiger
19419650,reviewed,no,tiger
19420065,access,private,regular
19420065,highway,service,regular
19420065,created_by,Potlatch 0.10d,regular
19420065,cfcc,A74,tiger
19420065,tlid,72881481,tiger
19420065,county,"Cheatham, TN",tiger
19420065,source,tiger_import_dch_v0.6_20070829,tiger
19420065,reviewed,no,tiger
19420065,upload_uuid,bulk_upload.pl-fbec26ef-11f8-416d-a60f-17439e6a79ea,tiger
19420473,access,private,regular
19420473,highway,service,regular
19420473,cfcc,A74,tiger
19420473,tlid,72872313,tiger
19420473,county,"Cheatham, TN",tiger
19420473,source,tiger_import_dch_v0.6_20070829,tiger
19420473,reviewed,no,tiger
19420473,upload_uuid,bulk_upload.pl-fbec26ef-11f8-416d-a60f-17439e6a79ea,tiger
19420892,access,private,regular
19420892,highway,service,regular
19420892,cfcc,A74,tiger
19420892,tlid,72882308,tiger
19420892,county,"Cheatham, TN",tiger
19420892,source,tiger_import_dch_v0.6_20070829,tiger
19420892,reviewed,no,tiger
19420892,upload_uuid,bulk_upload.pl-fbec26ef-11f8-416d-a60f-17439e6a79ea,tiger
19421532,name,Harris Town Road,regular
19421532,name_1,Possum Trot Road,regular
19421532,highway,residential,regular
19421532,cfcc,A41,tiger
19421532,county,"Cheatham, TN",tiger
19421532,reviewed,no,tiger
19421532,zip_left,37015,tiger
19421532,name_base,Harris Town Road,tiger
